time 0 7889400 15778800 23668200 31557600 39447000 47336400 55225800 63115200 71004600 78894000 86783400 94672800 102562200 110451600 118341000 126230400 134119800 142009200 149898592 157788000
keff 1.282510042190552 1.191810011863708 1.147439956665039 1.106189966201782 1.070420026779175 1.035730004310608 1.004439949989319 0.9759150147438049 0.9510470032691956 0.9262290000915527 0.9022619724273682 0.8800960183143616 0.8626059889793396 0.8447200059890747 0.8274279832839966 0.8128119707107544 0.803272008895874 0.7903779745101929 0.7802780270576477 0.776531994342804 0.7640020251274109
flux 275619476668416 295937406664704 308549108367360 320972838141952 333464851185664 347121068802048 358499343138816 369805240565760 383205504974848 394032815538176 406926106034176 417196312363008 428712998731776 439591848902656 448731035992064 457975013572608 463922066882560 471685656477696 477377259896832 482531891740672 491428077633536
Inv 92 238 0 1.29133508079068e+26 1.288488655946387e+26 1.285432307154534e+26 1.282270166285419e+26 1.278975116625252e+26 1.275544206694983e+26 1.271962679099352e+26 1.268278034204349e+26 1.264469703890332e+26 1.260553367889763e+26 1.256532069915414e+26 1.25238404280928e+26 1.248139078063038e+26 1.24380270969991e+26 1.239370879436202e+26 1.234865538897359e+26 1.230265105392817e+26 1.225629438607094e+26 1.220934373305453e+26 1.216193836779671e+26 1.211470732427038e+26 
Inv 92 235 0 4.184055614923286e+24 3.666326989907545e+24 3.214631079377032e+24 2.814504483056455e+24 2.457619360687662e+24 2.138390384041586e+24 1.853309501210084e+24 1.599219436652791e+24 1.373684931921599e+24 1.174691472859992e+24 9.995123280519792e+23 8.465587716642132e+23 7.136419101626036e+23 5.990351355076106e+23 5.008647701102631e+23 4.173417319969903e+23 3.466885044380645e+23 2.873024184556913e+23 2.376165816675159e+23 1.960794319443151e+23 1.616331818200106e+23 
Inv 94 238 0 0 5.167591620751865e+19 3.153061930333236e+20 9.052637760231393e+20 1.910868314694047e+21 3.413702058899025e+21 5.462096232464131e+21 8.099758269772996e+21 1.132748418205976e+22 1.514227400902263e+22 1.944786724927625e+22 2.418997751291229e+22 2.933285184838896e+22 3.480993380861316e+22 4.052645189482633e+22 4.639637609514663e+22 5.230158149494774e+22 5.809825014372923e+22 6.379300233294332e+22 6.932299483338969e+22 7.452554861932846e+22 
Inv 94 239 0 0 2.005740964300248e+23 3.522240048408552e+23 4.595207887822795e+23 5.383975892607837e+23 5.973293881415448e+23 6.431479659152987e+23 6.759071496047917e+23 7.000666917914222e+23 7.166051346022253e+23 7.275158793186662e+23 7.366693554893042e+23 7.430267087808945e+23 7.471336313530862e+23 7.505833166100579e+23 7.527325784674272e+23 7.56915737974111e+23 7.579594201661564e+23 7.596939905698374e+23 7.620610104763893e+23 7.600170247639094e+23 
Inv 94 240 0 0 1.435837858378243e+22 4.355831119276917e+22 7.761064046486681e+22 1.129386053242179e+23 1.482234797423343e+23 1.818866439634316e+23 2.142425212990943e+23 2.434536791301523e+23 2.711425662439635e+23 2.964185327638206e+23 3.179399023175345e+23 3.374034511007133e+23 3.546140831774992e+23 3.705362534152929e+23 3.837436537977077e+23 3.961628882165357e+23 4.071329723616668e+23 4.155581984581605e+23 4.239264990553642e+23 4.287829286919414e+23 
Inv 94 241 0 0 2.479696310054007e+21 1.470609925921189e+22 3.470568448443879e+22 5.855694176577691e+22 8.347733558425428e+22 1.083746754762391e+23 1.311951894072614e+23 1.53014445054728e+23 1.716439632157148e+23 1.881409548955476e+23 2.033313442370891e+23 2.158832006577439e+23 2.264631469743552e+23 2.348460212199531e+23 2.425591021145699e+23 2.482196945006104e+23 2.533766403331228e+23 2.587138742659181e+23 2.620308834778675e+23 2.66815651837174e+23 
Inv 94 242 0 0 6.729818203523908e+19 8.333170127572912e+20 3.163263357545416e+21 7.54717391384403e+21 1.419516137788708e+22 2.301856648003527e+22 3.386366222470802e+22 4.658214057257641e+22 6.080585927570064e+22 7.622726076012816e+22 9.280036327366351e+22 1.103448021548301e+23 1.281763635266401e+23 1.463294368758481e+23 1.647355494737195e+23 1.830332964573571e+23 2.009743763649055e+23 2.186386830537542e+23 2.356566691528798e+23 2.521558585893307e+23 
Inv 95 241 0 0 7.315219084872778e+18 8.737922699833534e+19 3.143820051316663e+20 7.049056654758437e+20 1.232719941979295e+21 1.858399267972855e+21 2.533560768972242e+21 3.220443310214326e+21 3.878792170117297e+21 4.478500785172184e+21 5.019993619643865e+21 5.493092256899509e+21 5.887969561077214e+21 6.213735751273199e+21 6.470694257512357e+21 6.679466499538464e+21 6.840247258035404e+21 6.987007184992433e+21 7.097850341971229e+21 7.195684288476412e+21 
Inv 8 16 0 2.666351233527574e+26 2.66633518486023e+26 2.66631766045336e+26 2.666298660306964e+26 2.666278368888483e+26 2.666256786197916e+26 2.666234281170146e+26 2.666210669337732e+26 2.666186504102995e+26 2.666161232063615e+26 2.666135222154471e+26 2.666107920973241e+26 2.666080250857131e+26 2.666051658403817e+26 2.666022143613299e+26 2.665992075420459e+26 2.665960900422974e+26 2.665929540958049e+26 2.665897997025683e+26 2.665865899690994e+26 2.665833064486543e+26 
Inv 90 234 0 0 1762600891187200 1884807877361664 1889041641373696 1884662519562240 1879506008670208 1874067774767104 1868494249394176 1862763823497216 1856854351151104 1850820190535680 1844586850811904 1838216743223296 1831701948923904 1825096289222656 1818352653697024 1811535869509632 1804629562097664 1797643529355264 1790683132198912 1783615226642432 
Inv 92 234 0 0 3.021950974142343e+19 5.795369219551501e+19 8.281252419962352e+19 1.067881932799303e+20 1.29675046781576e+20 1.52691097297532e+20 1.765410878007374e+20 2.0161542408389e+20 2.300176917932508e+20 2.619402790754016e+20 2.988222795253337e+20 3.405032699985081e+20 3.874401019743122e+20 4.404140444349786e+20 4.991709254765374e+20 5.637845619116312e+20 6.320410826796863e+20 7.060075696409218e+20 7.843683032010756e+20 8.666655346792721e+20 
Inv 90 230 0 0 10812559196160 40831536857088 86972634759168 146804632977408 218665425305600 300928259325952 393225764339712 495489204092928 608252261826560 733111524524032 872234910482432 1028894983454720 1203620292853760 1399858019696640 1620024217305088 1867811752247296 2147061264809984 2458229095268352 2804996164812800 3183616322437120 
Inv 88 226 0 0 8417657 63684104 204920240 463690464 866289856 1435400192 2190853632 3153884672 4343565312 5786254336 7512701440 9558718464 11958367232 14768608256 18039138304 21823033344 26193053696 31220600832 36937805824 43455324160 
Inv 86 222 0 0 46.39669799804688 382.2803955078125 1266.76806640625 2909.075927734375 5483.14892578125 9138.6708984375 14006.1181640625 20223.62890625 27916.765625 37254.59765625 48436.33203125 61694.3046875 77253.3203125 95475.46875 116690.015625 141242.34375 169601.046875 202235.3125 239370.625 281701.78125 
Inv 2 4 0 0 2.426308388271344e+21 5.018264800336909e+21 7.783048818427653e+21 1.069904400875713e+22 1.38089518141422e+22 1.710880681511098e+22 2.061752187829859e+22 2.432506298373526e+22 2.832012740018215e+22 3.255513009397646e+22 3.713355928095553e+22 4.193909148634401e+22 4.705232087727351e+22 5.244820518801604e+22 5.81034112689022e+22 6.406651944911241e+22 7.023359115284661e+22 7.660228450829856e+22 8.319722069463109e+22 9.001869694941962e+22 
Inv 82 210 0 0 70101944 510568384 1371774080 2621692928 4227867136 6130434560 8293965824 10756132864 13638936576 16540790784 19859574784 23218954240 27630430208 33037879296 37828911104 41895718912 48235868160 55296679936 63402622976 71839555584 
Inv 83 210 0 0 34180.47265625 283453.46875 794859.25 1544627.375 2518148.5 3675161.75 4996817.5 6498641 8251092 10053769 12071356 14163076 16819338 20137832 23179758 25761174 29553734 34005292 38999588 44313276 
Inv 84 210 0 0 88153.7421875 1523311.5 6425923.5 15992548 30917834 51231436 76753520 107240120 143002208 184075200 229006848 278797504 333603616 399282592 473988032 549273600 627539200 721180288 827387328 947956672 
Inv 82 206 0 0 7176.80029296875 280171 1936887.5 6869599 17392954 35978992 65076584 107014408 164220848 239013600 333550048 449760768 590447232 758873728 958849472 1193517696 1465392256 1776034944 2131955072 2539831296 
Inv 82 207 0 0 1662083 21174036 79099328 189018576 361640256 613870592 971745984 1464356736 2158255616 3136978432 4496270848 6354368512 8928776192 12420433920 17005672448 22647183360 30167834624 39431262208 51184267264 64287686656 
Inv 82 208 0 0 766487168 15232280576 86886612992 304526163968 822486106112 1882510458880 3836026814464 7162343456768 12465014308864 20459141726208 31968263667712 47903699632128 69247950651392 97040851795968 132330979065856 176232306049024 229813264580608 294083490742272 370028847300608 458557854056448 
Inv 82 209 0 0 724.1001586914062 10142.201171875 46185.87890625 138180.375 332057.90625 695741.8125 1320682.125 2311703.75 3812165 5932114.5 8830846 12589868 17384828 23275794 30261802 38519452 48017492 58642020 70554136 83395712 
Inv 83 209 0 0 71136.3359375 1997169.375 13679368 53879732 158725312 390871616 849862464 1681340928 3090098432 5337912320 8754035712 13718158336 20677552128 30128551936 42581192704 58594918400 78753800192 103609671680 133734612992 169620275200 
Inv 83 208 0 0 0 3.343296527862549 36.37003326416016 208.1991119384766 792.9309692382812 2534.948974609375 6733.81787109375 15316.02734375 32901.8515625 65554.0390625 121758.4453125 212551.40625 363455.90625 598412.0625 942787.4375 1398358.75 2111442 3028631.25 4342934.5 5817237 
Inv 83 207 0 0 0 0 0 0 0 1.268853068351746 5.810393333435059 19.65879058837891 72.91994476318359 110.9863815307617 187.7444915771484 248.8057098388672 569.4010009765625 990.445556640625 1091.34765625 1251.9892578125 2368.8388671875 3263.39453125 4027.737060546875 4750.66796875 
